Pessoa;Pergunta;Idade;Sexo;Classe
90;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Feminino;A
90;Se possui smartphone?;4 - MADURO;Feminino;A
90;Se costuma comprar parcelado ou à vista?;4 - MADURO;Feminino;A
90;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Feminino;A
90;Se possui casa própria ou se é alugada;4 - MADURO;Feminino;A
90;Se os filhos estudam em colégio particular;4 - MADURO;Feminino;A
90;Sobre a profissão que exerce;4 - MADURO;Feminino;A
90;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Feminino;A
90;Se gosta de ir em shows;4 - MADURO;Feminino;A
90;Se gosta de viajar e com que frequência;4 - MADURO;Feminino;A
90;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Feminino;A
90;Se o celular é pós pago ou pré pago;4 - MADURO;Feminino;A
91;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Feminino;E
91;Se possui animais de estimação;4 - MADURO;Feminino;E
91;Se possui smartphone?;4 - MADURO;Feminino;E
92;Se possui animais de estimação;2 - JOVEM;Feminino;C
92;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Feminino;C
92;Se possui smartphone?;2 - JOVEM;Feminino;C
92;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Feminino;C
92;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Feminino;C
92;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Feminino;C
92;Se possui casa própria ou se é alugada;2 - JOVEM;Feminino;C
92;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Feminino;C
92;Se gosta de ir em shows;2 - JOVEM;Feminino;C
92;Se tem plano de saúde;2 - JOVEM;Feminino;C
92;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Feminino;C
93;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Feminino;D
94;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Feminino;C
94;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Feminino;C
94;Se costuma comprar parcelado ou à vista?;4 - MADURO;Feminino;C
94;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Feminino;C
95;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Feminino;C
95;Se gosta de ir em shows;3 - ADULTO;Feminino;C
95;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Feminino;C
96;Se possui smartphone?;4 - MADURO;Feminino;C
97;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
97;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;C
97;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;C
98;Se possui smartphone?;2 - JOVEM;Masculino;C
99;Eu não responderia à nenhuma destas questões;1 - ADOLESCENTE;Masculino;E
100;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;C
100;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
100;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;C
100;Se possui animais de estimação;2 - JOVEM;Masculino;C
100;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;C
100;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;C
100;Se possui smartphone?;2 - JOVEM;Masculino;C
100;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;C
100;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;C
100;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;C
100;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;C
100;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;C
100;Se os filhos estudam em colégio particular;2 - JOVEM;Masculino;C
100;Sobre a profissão que exerce;2 - JOVEM;Masculino;C
100;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;C
100;Se gosta de ir em shows;2 - JOVEM;Masculino;C
100;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;C
100;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;C
100;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;C
100;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;C
100;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;C
101;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;B
101;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;B
101;Se possui animais de estimação;3 - ADULTO;Masculino;B
101;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;B
101;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;B
101;Se possui smartphone?;3 - ADULTO;Masculino;B
101;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;B
101;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;B
101;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;B
101;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;B
101;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;B
101;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;B
101;Sobre a profissão que exerce;3 - ADULTO;Masculino;B
101;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;B
101;Se gosta de ir em shows;3 - ADULTO;Masculino;B
101;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;B
101;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;B
102;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;B
102;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;B
102;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;B
102;Se possui smartphone?;3 - ADULTO;Masculino;B
102;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;B
102;Se tem plano de saúde;3 - ADULTO;Masculino;B
102;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;B
102;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;B
103;Características do veículo (marca, ano e etc);4 - MADURO;Masculino;C
103;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;C
103;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;C
103;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;C
103;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;C
103;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;C
103;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;C
103;Se os filhos estudam em colégio particular;4 - MADURO;Masculino;C
103;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;C
104;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;C
104;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
104;Se possui animais de estimação;2 - JOVEM;Masculino;C
104;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;C
104;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;C
104;Se possui smartphone?;2 - JOVEM;Masculino;C
104;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;C
104;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;C
104;Sobre a profissão que exerce;2 - JOVEM;Masculino;C
104;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;C
104;Se gosta de ir em shows;2 - JOVEM;Masculino;C
104;Se tem plano de saúde;2 - JOVEM;Masculino;C
104;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;C
104;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;C
104;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;C
104;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;C
105;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;C
105;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;C
105;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;C
105;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;C
105;Se possui smartphone?;3 - ADULTO;Masculino;C
105;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;C
105;Sobre a profissão que exerce;3 - ADULTO;Masculino;C
105;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;C
105;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;C
106;Aniversário e outras datas festivas (Casamento por exemplo);1 - ADOLESCENTE;Masculino;E
106;Se possui smartphone?;1 - ADOLESCENTE;Masculino;E
106;Se possui filhos menores de 12 anos;1 - ADOLESCENTE;Masculino;E
106;Se possui filhos menores de 18 anos;1 - ADOLESCENTE;Masculino;E
106;Se possui casa própria ou se é alugada;1 - ADOLESCENTE;Masculino;E
106;Se tem plano de saúde;1 - ADOLESCENTE;Masculino;E
106;Se possui seguro de vida, de imóvel ou de carro;1 - ADOLESCENTE;Masculino;E
106;Se gosta de viajar e com que frequência;1 - ADOLESCENTE;Masculino;E
106;Sobre a sua operadora de telefonia (Claro, Vivo e etc);1 - ADOLESCENTE;Masculino;E
107;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;E
108;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;E
108;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;E
108;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;E
108;Se possui smartphone?;3 - ADULTO;Masculino;E
108;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;E
108;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;E
108;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;E
108;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;E
108;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;E
108;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;E
108;Se tem plano de saúde;3 - ADULTO;Masculino;E
108;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;E
108;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;E
108;Se o celular é pós pago ou pré pago;3 - ADULTO;Masculino;E
108;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;E
108;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;E
109;Se possui animais de estimação;2 - JOVEM;Masculino;D
110;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;D
111;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;C
111;Se possui animais de estimação;4 - MADURO;Masculino;C
111;Se possui smartphone?;4 - MADURO;Masculino;C
111;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;C
111;Sobre a profissão que exerce;4 - MADURO;Masculino;C
111;Se gosta de ir em shows;4 - MADURO;Masculino;C
111;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;C
111;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;C
112;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);1 - ADOLESCENTE;Masculino;D
113;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;E
113;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;E
113;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;E
113;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;E
113;Se possui animais de estimação;3 - ADULTO;Masculino;E
113;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;E
113;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;E
113;Se possui smartphone?;3 - ADULTO;Masculino;E
113;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;E
113;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;E
113;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;E
113;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;E
113;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;E
113;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;E
113;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;E
113;Sobre a profissão que exerce;3 - ADULTO;Masculino;E
113;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;E
113;Se gosta de ir em shows;3 - ADULTO;Masculino;E
113;Se tem plano de saúde;3 - ADULTO;Masculino;E
113;Se possui seguro de vida, de imóvel ou de carro;3 - ADULTO;Masculino;E
113;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;E
113;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;E
113;Se o celular é pós pago ou pré pago;3 - ADULTO;Masculino;E
113;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;E
113;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;E
114;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;C
114;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;C
114;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;C
114;Se possui animais de estimação;3 - ADULTO;Masculino;C
114;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;C
114;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;C
114;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;C
114;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;C
114;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;C
114;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;C
114;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;C
114;Se gosta de ir em shows;3 - ADULTO;Masculino;C
114;Se tem plano de saúde;3 - ADULTO;Masculino;C
114;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;C
115;Características do veículo (marca, ano e etc);4 - MADURO;Masculino;C
115;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;C
115;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;C
115;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;C
115;Se possui animais de estimação;4 - MADURO;Masculino;C
115;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;C
115;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Masculino;C
115;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);4 - MADURO;Masculino;C
115;Se possui smartphone?;4 - MADURO;Masculino;C
115;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;C
115;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;C
115;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;C
115;Se possui filhos menores de 12 anos;4 - MADURO;Masculino;C
115;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;C
115;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;C
115;Se os filhos estudam em colégio particular;4 - MADURO;Masculino;C
115;Sobre a profissão que exerce;4 - MADURO;Masculino;C
115;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;C
115;Se gosta de ir em shows;4 - MADURO;Masculino;C
115;Se tem plano de saúde;4 - MADURO;Masculino;C
115;Se possui seguro de vida, de imóvel ou de carro;4 - MADURO;Masculino;C
115;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;C
115;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;C
115;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;C
115;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;C
115;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;C
116;Características do veículo (marca, ano e etc);1 - ADOLESCENTE;Masculino;E
117;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;C
117;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;C
117;Se possui smartphone?;3 - ADULTO;Masculino;C
117;Sobre a profissão que exerce;3 - ADULTO;Masculino;C
117;Se gosta de ir em shows;3 - ADULTO;Masculino;C
117;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;C
118;Se possui animais de estimação;4 - MADURO;Masculino;D
118;Se possui smartphone?;4 - MADURO;Masculino;D
118;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;D
118;Se gosta de ir em shows;4 - MADURO;Masculino;D
119;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;E
119;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;E
120;Características do veículo (marca, ano e etc);1 - ADOLESCENTE;Masculino;E
120;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);1 - ADOLESCENTE;Masculino;E
120;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;E
120;Se possui animais de estimação;1 - ADOLESCENTE;Masculino;E
120;Informações sociais como sexo, idade, estado civil por exemplo;1 - ADOLESCENTE;Masculino;E
120;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;1 - ADOLESCENTE;Masculino;E
120;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);1 - ADOLESCENTE;Masculino;E
120;Se possui smartphone?;1 - ADOLESCENTE;Masculino;E
120;Se costuma comprar parcelado ou à vista?;1 - ADOLESCENTE;Masculino;E
120;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);1 - ADOLESCENTE;Masculino;E
120;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);1 - ADOLESCENTE;Masculino;E
120;Se possui filhos menores de 12 anos;1 - ADOLESCENTE;Masculino;E
120;Se possui filhos menores de 18 anos;1 - ADOLESCENTE;Masculino;E
120;Se possui casa própria ou se é alugada;1 - ADOLESCENTE;Masculino;E
120;Se faz academia ou pratica esportes de modo geral;1 - ADOLESCENTE;Masculino;E
120;Se gosta de ir em shows;1 - ADOLESCENTE;Masculino;E
120;Se tem plano de saúde;1 - ADOLESCENTE;Masculino;E
120;Se possui seguro de vida, de imóvel ou de carro;1 - ADOLESCENTE;Masculino;E
120;Se gosta de viajar e com que frequência;1 - ADOLESCENTE;Masculino;E
120;Sobre a sua operadora de telefonia (Claro, Vivo e etc);1 - ADOLESCENTE;Masculino;E
120;Se o celular é pós pago ou pré pago;1 - ADOLESCENTE;Masculino;E
120;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);1 - ADOLESCENTE;Masculino;E
120;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);1 - ADOLESCENTE;Masculino;E
121;Características do veículo (marca, ano e etc);1 - ADOLESCENTE;Masculino;C
121;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);1 - ADOLESCENTE;Masculino;C
121;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;C
121;Se possui animais de estimação;1 - ADOLESCENTE;Masculino;C
121;Informações sociais como sexo, idade, estado civil por exemplo;1 - ADOLESCENTE;Masculino;C
121;Se possui smartphone?;1 - ADOLESCENTE;Masculino;C
121;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);1 - ADOLESCENTE;Masculino;C
121;Se possui casa própria ou se é alugada;1 - ADOLESCENTE;Masculino;C
121;Sobre a profissão que exerce;1 - ADOLESCENTE;Masculino;C
121;Se faz academia ou pratica esportes de modo geral;1 - ADOLESCENTE;Masculino;C
121;Se gosta de ir em shows;1 - ADOLESCENTE;Masculino;C
121;Sobre a sua operadora de telefonia (Claro, Vivo e etc);1 - ADOLESCENTE;Masculino;C
121;Se o celular é pós pago ou pré pago;1 - ADOLESCENTE;Masculino;C
121;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);1 - ADOLESCENTE;Masculino;C
122;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;C
122;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;C
122;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;C
122;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;C
122;Se possui animais de estimação;3 - ADULTO;Masculino;C
122;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;C
122;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;C
122;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;C
122;Se possui smartphone?;3 - ADULTO;Masculino;C
122;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;C
122;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;C
122;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;C
122;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;C
122;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;C
122;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;C
122;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;C
122;Sobre a profissão que exerce;3 - ADULTO;Masculino;C
122;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;C
122;Se gosta de ir em shows;3 - ADULTO;Masculino;C
122;Se tem plano de saúde;3 - ADULTO;Masculino;C
122;Se possui seguro de vida, de imóvel ou de carro;3 - ADULTO;Masculino;C
122;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;C
122;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;C
122;Se o celular é pós pago ou pré pago;3 - ADULTO;Masculino;C
122;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;C
122;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;C
122;Eu não responderia à nenhuma destas questões;3 - ADULTO;Masculino;C
123;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;E
123;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;E
123;Se possui smartphone?;2 - JOVEM;Masculino;E
123;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;E
123;Sobre a profissão que exerce;2 - JOVEM;Masculino;E
123;Se gosta de ir em shows;2 - JOVEM;Masculino;E
123;Se tem plano de saúde;2 - JOVEM;Masculino;E
123;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;E
123;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;E
123;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;E
124;Características do veículo (marca, ano e etc);4 - MADURO;Masculino;D
124;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;D
124;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;D
124;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;D
124;Se possui smartphone?;4 - MADURO;Masculino;D
124;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;D
124;Se os filhos estudam em colégio particular;4 - MADURO;Masculino;D
124;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;D
124;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;D
124;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;D
125;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;B
125;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Masculino;B
125;Se possui smartphone?;4 - MADURO;Masculino;B
125;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;B
126;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;C
126;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;C
126;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;C
126;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;C
127;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;E
127;Se possui animais de estimação;2 - JOVEM;Masculino;E
127;Se possui smartphone?;2 - JOVEM;Masculino;E
127;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;E
128;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;D
128;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;D
128;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;D
128;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;D
128;Se possui smartphone?;3 - ADULTO;Masculino;D
128;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;D
128;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;D
129;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;E
129;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;E
129;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;E
129;Se possui animais de estimação;3 - ADULTO;Masculino;E
129;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;E
129;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;E
129;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;E
129;Se possui smartphone?;3 - ADULTO;Masculino;E
129;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;E
